Start : X=-32295.541 Y=-18568.482 Z=40.000
Start : X=-32495.492 Y=-18572.912 Z=40.000
Start : X=-32349.960 Y=-18369.638 Z=40.000
Start : X=-32345.529 Y=-18569.589 Z=40.000
Start : X=-32449.935 Y=-18371.854 Z=40.000
Start : X=-32445.504 Y=-18571.805 Z=40.000
Start : X=-32499.758 Y=-18372.789 Z=40.000
Start : X=-32299.800 Y=-18368.696 Z=40.000
Start : X=-32295.706 Y=-18568.654 Z=40.000
Start : X=-32495.664 Y=-18572.747 Z=40.000
Start : X=-32349.789 Y=-18369.719 Z=40.000
Start : X=-32345.696 Y=-18569.677 Z=40.000
Start : X=-32449.768 Y=-18371.766 Z=40.000
Start : X=-32445.675 Y=-18571.724 Z=40.000
Start : X=-32499.625 Y=-18372.651 Z=40.000
Start : X=-32299.662 Y=-18368.829 Z=40.000
Start : X=-32295.839 Y=-18568.792 Z=40.000
Start : X=-32495.803 Y=-18572.614 Z=40.000
Start : X=-32349.652 Y=-18369.784 Z=40.000
Start : X=-32345.830 Y=-18569.748 Z=40.000
Start : X=-32449.634 Y=-18371.695 Z=40.000
Start : X=-32445.812 Y=-18571.659 Z=40.000
Start : X=-32499.504 Y=-18372.526 Z=40.000
Start : X=-32299.536 Y=-18368.949 Z=40.000
Start : X=-32295.960 Y=-18568.917 Z=40.000
Start : X=-32495.928 Y=-18572.494 Z=40.000
Start : X=-32349.528 Y=-18369.843 Z=40.000
Start : X=-32345.952 Y=-18569.811 Z=40.000
Start : X=-32449.512 Y=-18371.632 Z=40.000
Start : X=-32445.936 Y=-18571.600 Z=40.000
Start : X=-32499.337 Y=-18372.353 Z=40.000
Start : X=-32299.363 Y=-18369.117 Z=40.000
Start : X=-32296.127 Y=-18569.090 Z=40.000
Start : X=-32496.101 Y=-18572.326 Z=40.000
Start : X=-32349.357 Y=-18369.926 Z=40.000
Start : X=-32346.121 Y=-18569.899 Z=40.000
Start : X=-32449.344 Y=-18371.544 Z=40.000
Start : X=-32446.107 Y=-18571.517 Z=40.000
Start : X=-32499.228 Y=-18372.240 Z=40.000
Start : X=-32299.251 Y=-18369.225 Z=40.000
Start : X=-32296.236 Y=-18569.203 Z=40.000
Start : X=-32496.213 Y=-18572.218 Z=40.000
Start : X=-32349.245 Y=-18369.979 Z=40.000
Start : X=-32346.230 Y=-18569.956 Z=40.000
Start : X=-32449.234 Y=-18371.487 Z=40.000
Start : X=-32446.219 Y=-18571.464 Z=40.000
Start : X=-32499.128 Y=-18372.137 Z=40.000
Start : X=-32299.148 Y=-18369.326 Z=40.000
Start : X=-32296.336 Y=-18569.306 Z=40.000
Start : X=-32496.316 Y=-18572.117 Z=40.000
Start : X=-32349.143 Y=-18370.029 Z=40.000
Start : X=-32346.331 Y=-18570.009 Z=40.000
Start : X=-32449.133 Y=-18371.434 Z=40.000
Start : X=-32446.321 Y=-18571.415 Z=40.000
Start : X=-32499.027 Y=-18372.034 Z=40.000
Start : X=-32299.044 Y=-18369.426 Z=40.000
Start : X=-32296.437 Y=-18569.409 Z=40.000
Start : X=-32496.420 Y=-18572.017 Z=40.000
Start : X=-32349.040 Y=-18370.078 Z=40.000
Start : X=-32346.433 Y=-18570.061 Z=40.000
Start : X=-32449.032 Y=-18371.382 Z=40.000
Start : X=-32446.424 Y=-18571.365 Z=40.000
Start : X=-32498.940 Y=-18371.944 Z=40.000
Start : X=-32298.955 Y=-18369.514 Z=40.000
Start : X=-32296.524 Y=-18569.499 Z=40.000
Start : X=-32496.510 Y=-18571.929 Z=40.000
Start : X=-32348.951 Y=-18370.121 Z=40.000
Start : X=-32346.521 Y=-18570.107 Z=40.000
Start : X=-32448.943 Y=-18371.336 Z=40.000
Start : X=-32446.513 Y=-18571.322 Z=40.000
Start : X=-32498.859 Y=-18371.861 Z=40.000
Start : X=-32298.872 Y=-18369.595 Z=40.000
Start : X=-32296.605 Y=-18569.582 Z=40.000
Start : X=-32496.592 Y=-18571.849 Z=40.000
Start : X=-32348.869 Y=-18370.161 Z=40.000
Start : X=-32346.602 Y=-18570.148 Z=40.000
Start : X=-32448.862 Y=-18371.295 Z=40.000
Start : X=-32446.595 Y=-18571.282 Z=40.000
Start : X=-32498.786 Y=-18371.786 Z=40.000
Start : X=-32298.797 Y=-18369.668 Z=40.000
Start : X=-32296.679 Y=-18569.657 Z=40.000
Start : X=-32496.667 Y=-18571.775 Z=40.000
Start : X=-32348.794 Y=-18370.198 Z=40.000
Start : X=-32346.676 Y=-18570.186 Z=40.000
Start : X=-32448.788 Y=-18371.257 Z=40.000
Start : X=-32446.670 Y=-18571.245 Z=40.000
Start : X=-32498.714 Y=-18371.713 Z=40.000
Start : X=-32298.724 Y=-18369.739 Z=40.000
Start : X=-32296.750 Y=-18569.730 Z=40.000
Start : X=-32496.740 Y=-18571.704 Z=40.000
Start : X=-32348.721 Y=-18370.233 Z=40.000
Start : X=-32346.747 Y=-18570.223 Z=40.000
Start : X=-32448.717 Y=-18371.220 Z=40.000
Start : X=-32446.743 Y=-18571.210 Z=40.000
Start : X=-32498.653 Y=-18371.651 Z=40.000
Start : X=-32298.662 Y=-18369.800 Z=40.000
Start : X=-32296.811 Y=-18569.792 Z=40.000
Start : X=-32496.802 Y=-18571.643 Z=40.000
Start : X=-32348.660 Y=-18370.263 Z=40.000
Start : X=-32346.809 Y=-18570.254 Z=40.000
Start : X=-32448.655 Y=-18371.189 Z=40.000
Start : X=-32446.804 Y=-18571.180 Z=40.000
Start : X=-32498.587 Y=-18371.584 Z=40.000
Start : X=-32298.595 Y=-18369.866 Z=40.000
Start : X=-32296.877 Y=-18569.859 Z=40.000
Start : X=-32496.870 Y=-18571.577 Z=40.000
Start : X=-32348.593 Y=-18370.296 Z=40.000
Start : X=-32346.875 Y=-18570.288 Z=40.000
Start : X=-32448.589 Y=-18371.155 Z=40.000
Start : X=-32446.871 Y=-18571.147 Z=40.000
Start : X=-32537.713 Y=-18450.590 Z=40.000
Start : X=-32377.601 Y=-18330.740 Z=40.000
Start : X=-32257.751 Y=-18490.853 Z=40.000
Start : X=-32417.863 Y=-18610.703 Z=40.000
Start : X=-32417.629 Y=-18360.703 Z=40.000
Start : X=-32297.779 Y=-18520.815 Z=40.000
Start : X=-32497.685 Y=-18420.628 Z=40.000
Start : X=-32377.835 Y=-18580.740 Z=40.000
Start : X=-32515.329 Y=-18392.166 Z=40.000
Start : X=-32319.176 Y=-18353.125 Z=40.000
Start : X=-32280.135 Y=-18549.277 Z=40.000
Start : X=-32476.288 Y=-18588.318 Z=40.000
Start : X=-32368.214 Y=-18362.885 Z=40.000
Start : X=-32329.173 Y=-18559.038 Z=40.000
Start : X=-32466.291 Y=-18382.406 Z=40.000
Start : X=-32427.250 Y=-18578.558 Z=40.000
Start : X=-32514.812 Y=-18391.397 Z=40.000
Start : X=-32318.408 Y=-18353.642 Z=40.000
Start : X=-32280.652 Y=-18550.046 Z=40.000
Start : X=-32477.056 Y=-18587.801 Z=40.000
Start : X=-32367.509 Y=-18363.081 Z=40.000
Start : X=-32329.753 Y=-18559.485 Z=40.000
Start : X=-32465.711 Y=-18381.958 Z=40.000
Start : X=-32427.955 Y=-18578.362 Z=40.000
Start : X=-32514.172 Y=-18390.461 Z=40.000
Start : X=-32317.471 Y=-18354.282 Z=40.000
Start : X=-32281.292 Y=-18550.982 Z=40.000
Start : X=-32477.993 Y=-18587.161 Z=40.000
Start : X=-32366.647 Y=-18363.327 Z=40.000
Start : X=-32330.467 Y=-18560.027 Z=40.000
Start : X=-32464.997 Y=-18381.416 Z=40.000
Start : X=-32428.818 Y=-18578.117 Z=40.000
Start : X=-32513.625 Y=-18389.673 Z=40.000
Start : X=-32316.684 Y=-18354.829 Z=40.000
Start : X=-32281.839 Y=-18551.770 Z=40.000
Start : X=-32478.780 Y=-18586.615 Z=40.000
Start : X=-32365.919 Y=-18363.540 Z=40.000
Start : X=-32331.074 Y=-18560.481 Z=40.000
Start : X=-32464.390 Y=-18380.962 Z=40.000
Start : X=-32429.545 Y=-18577.903 Z=40.000
Start : X=-32513.020 Y=-18388.814 Z=40.000
Start : X=-32315.825 Y=-18355.434 Z=40.000
Start : X=-32282.445 Y=-18552.629 Z=40.000
Start : X=-32479.639 Y=-18586.009 Z=40.000
Start : X=-32365.124 Y=-18363.779 Z=40.000
